engine_version,strategy_mode,config,total_trades,wins,losses,win_rate_pct,total_pl,final_equity,return_pct,max_dd_pct,pl_per_trade,score,db_path,risk_pct,sl_atr_mult,rr,avg_sl_pips,avg_tp_pips,daily_max_losses
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.0_RR3.0_DL3,375,70,305,18.67,-9410.6,589.4,-94.11,94.22,-25.0949,-0.9988,,0.015,1.0,3.0,6.0,18.01,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR1.5_DL1,305,90,215,29.51,-8818.17,1181.83,-88.18,88.35,-28.912,-0.9981,,0.015,1.25,1.5,7.12,10.67,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR1.5_DL2,375,111,264,29.6,-9227.78,772.22,-92.28,92.28,-24.6074,-1.0,,0.015,1.25,1.5,7.51,11.26,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR1.5_DL3,381,113,268,29.66,-9247.84,752.16,-92.48,92.48,-24.2725,-1.0,,0.015,1.25,1.5,7.56,11.34,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR1.75_DL1,303,85,218,28.05,-8614.41,1385.59,-86.14,86.69,-28.4304,-0.9937,,0.015,1.25,1.75,7.1,12.42,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR1.75_DL2,373,107,266,28.69,-8981.66,1018.34,-89.82,89.82,-24.0795,-1.0,,0.015,1.25,1.75,7.47,13.08,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR1.75_DL3,379,109,270,28.76,-9000.77,999.23,-90.01,90.01,-23.7487,-1.0,,0.015,1.25,1.75,7.53,13.17,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR2.0_DL1,295,77,218,26.1,-8479.17,1520.83,-84.79,85.24,-28.743,-0.9947,,0.015,1.25,2.0,7.09,14.17,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR2.0_DL2,365,96,269,26.3,-8942.47,1057.53,-89.42,89.42,-24.4999,-1.0,,0.015,1.25,2.0,7.46,14.92,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR2.0_DL3,373,97,276,26.01,-9034.21,965.79,-90.34,90.34,-24.2204,-1.0,,0.015,1.25,2.0,7.53,15.05,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR2.5_DL1,289,66,223,22.84,-8331.31,1668.69,-83.31,84.55,-28.8281,-0.9854,,0.015,1.25,2.5,7.07,17.67,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR2.5_DL2,358,83,275,23.18,-8776.38,1223.62,-87.76,88.29,-24.515,-0.9941,,0.015,1.25,2.5,7.45,18.63,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR2.5_DL3,367,85,282,23.16,-8835.79,1164.21,-88.36,88.67,-24.0757,-0.9965,,0.015,1.25,2.5,7.51,18.77,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR3.0_DL1,287,60,227,20.91,-8051.01,1948.99,-80.51,82.96,-28.0523,-0.9704,,0.015,1.25,3.0,7.04,21.1,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR3.0_DL2,356,77,279,21.63,-8384.22,1615.78,-83.84,85.64,-23.5512,-0.979,,0.015,1.25,3.0,7.43,22.27,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.25_RR3.0_DL3,365,79,286,21.64,-8440.38,1559.62,-84.4,85.91,-23.1243,-0.9825,,0.015,1.25,3.0,7.48,22.45,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR1.5_DL1,309,104,205,33.66,-7839.68,2160.32,-78.4,79.67,-25.3711,-0.984,,0.015,1.5,1.5,8.56,12.84,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR1.5_DL2,369,130,239,35.23,-7934.0,2066.0,-79.34,80.32,-21.5013,-0.9878,,0.015,1.5,1.5,8.93,13.4,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR1.5_DL3,372,130,242,34.95,-8033.05,1966.95,-80.33,81.04,-21.5942,-0.9912,,0.015,1.5,1.5,8.98,13.46,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR1.75_DL1,297,91,206,30.64,-7717.13,2282.87,-77.17,78.24,-25.9836,-0.9863,,0.015,1.5,1.75,8.54,14.95,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR1.75_DL2,361,114,247,31.58,-8022.21,1977.79,-80.22,80.72,-22.2222,-0.9938,,0.015,1.5,1.75,8.91,15.59,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR1.75_DL3,368,116,252,31.52,-8091.59,1908.41,-80.92,81.4,-21.988,-0.9941,,0.015,1.5,1.75,8.96,15.68,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR2.0_DL1,292,83,209,28.42,-7576.05,2423.95,-75.76,77.66,-25.9454,-0.9756,,0.015,1.5,2.0,8.52,17.03,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR2.0_DL2,354,104,250,29.38,-7835.53,2164.47,-78.36,79.62,-22.1343,-0.9841,,0.015,1.5,2.0,8.9,17.8,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR2.0_DL3,361,106,255,29.36,-7896.47,2103.53,-78.96,79.87,-21.8739,-0.9887,,0.015,1.5,2.0,8.94,17.89,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR2.5_DL1,287,72,215,25.09,-7276.76,2723.24,-72.77,75.85,-25.3546,-0.9594,,0.015,1.5,2.5,8.47,21.17,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR2.5_DL2,350,93,257,26.57,-7215.52,2784.48,-72.16,74.96,-20.6158,-0.9626,,0.015,1.5,2.5,8.86,22.16,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR2.5_DL3,357,95,262,26.61,-7254.27,2745.73,-72.54,74.9,-20.3201,-0.9685,,0.015,1.5,2.5,8.91,22.27,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR3.0_DL1,280,65,215,23.21,-6576.2,3423.8,-65.76,72.06,-23.4864,-0.9125,,0.015,1.5,3.0,8.49,25.47,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR3.0_DL2,342,86,256,25.15,-5866.94,4133.06,-58.67,67.1,-17.1548,-0.8744,,0.015,1.5,3.0,8.86,26.57,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.5_RR3.0_DL3,350,88,262,25.14,-5936.5,4063.5,-59.36,67.11,-16.9614,-0.8845,,0.015,1.5,3.0,8.9,26.71,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR1.5_DL1,302,112,190,37.09,-6335.13,3664.87,-63.35,66.24,-20.9772,-0.9565,,0.015,1.75,1.5,10.0,15.0,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR1.5_DL2,361,134,227,37.12,-6885.77,3114.23,-68.86,70.07,-19.0741,-0.9828,,0.015,1.75,1.5,10.41,15.62,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR1.5_DL3,367,136,231,37.06,-6962.21,3037.79,-69.62,70.33,-18.9706,-0.99,,0.015,1.75,1.5,10.46,15.7,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR1.75_DL1,294,102,192,34.69,-5800.22,4199.78,-58.0,62.0,-19.7286,-0.9355,,0.015,1.75,1.75,10.0,17.5,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR1.75_DL2,353,123,230,34.84,-6289.8,3710.2,-62.9,64.4,-17.8181,-0.9767,,0.015,1.75,1.75,10.41,18.21,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR1.75_DL3,359,125,234,34.82,-6354.31,3645.69,-63.54,64.55,-17.7,-0.9844,,0.015,1.75,1.75,10.45,18.29,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR2.0_DL1,291,96,195,32.99,-5099.44,4900.56,-50.99,56.49,-17.5238,-0.9027,,0.015,1.75,2.0,9.99,19.98,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR2.0_DL2,351,117,234,33.33,-5402.82,4597.18,-54.03,55.87,-15.3926,-0.967,,0.015,1.75,2.0,10.4,20.81,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR2.0_DL3,357,119,238,33.33,-5449.8,4550.2,-54.5,55.61,-15.2655,-0.9801,,0.015,1.75,2.0,10.45,20.9,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR2.5_DL1,283,81,202,28.62,-4818.73,5181.27,-48.19,59.1,-17.0273,-0.8154,,0.015,1.75,2.5,9.98,24.95,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR2.5_DL2,342,102,240,29.82,-4249.97,5750.03,-42.5,51.38,-12.4268,-0.8272,,0.015,1.75,2.5,10.38,25.94,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR2.5_DL3,348,104,244,29.89,-4224.92,5775.08,-42.25,49.55,-12.1406,-0.8526,,0.015,1.75,2.5,10.43,26.06,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR3.0_DL1,274,65,209,23.72,-5800.34,4199.66,-58.0,65.66,-21.1691,-0.8834,,0.015,1.75,3.0,9.97,29.91,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR3.0_DL2,336,83,253,24.7,-5684.29,4315.71,-56.84,64.23,-16.9175,-0.885,,0.015,1.75,3.0,10.4,31.2,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR1.75_RR3.0_DL3,342,85,257,24.85,-5602.12,4397.88,-56.02,62.35,-16.3805,-0.8986,,0.015,1.75,3.0,10.45,31.34,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR1.5_DL1,296,114,182,38.51,-5280.01,4719.99,-52.8,58.64,-17.8379,-0.9003,,0.015,2.0,1.5,11.41,17.12,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR1.5_DL2,354,136,218,38.42,-5874.66,4125.34,-58.75,60.54,-16.5951,-0.9703,,0.015,2.0,1.5,11.88,17.83,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR1.5_DL3,360,138,222,38.33,-5971.92,4028.08,-59.72,60.53,-16.5887,-0.9867,,0.015,2.0,1.5,11.93,17.91,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR1.75_DL1,291,106,185,36.43,-4389.67,5610.33,-43.9,50.65,-15.0848,-0.8667,,0.015,2.0,1.75,11.41,19.97,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR1.75_DL2,350,128,222,36.57,-4771.57,5228.43,-47.72,50.28,-13.633,-0.949,,0.015,2.0,1.75,11.89,20.82,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR1.75_DL3,356,130,226,36.52,-4857.78,5142.22,-48.58,50.31,-13.6455,-0.9656,,0.015,2.0,1.75,11.95,20.91,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR2.0_DL1,286,95,191,33.22,-4501.23,5498.77,-45.01,53.83,-15.7386,-0.8362,,0.015,2.0,2.0,11.36,22.73,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR2.0_DL2,343,116,227,33.82,-4516.1,5483.9,-45.16,49.9,-13.1665,-0.905,,0.015,2.0,2.0,11.83,23.65,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR2.0_DL3,349,118,231,33.81,-4566.77,5433.23,-45.67,49.99,-13.0853,-0.9136,,0.015,2.0,2.0,11.88,23.76,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR2.5_DL1,277,79,198,28.52,-4452.43,5547.57,-44.52,54.19,-16.0738,-0.8217,,0.015,2.0,2.5,11.36,28.4,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR2.5_DL2,338,101,237,29.88,-3642.29,6357.71,-36.42,47.8,-10.776,-0.7619,,0.015,2.0,2.5,11.87,29.68,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR2.5_DL3,344,103,241,29.94,-3609.23,6390.77,-36.09,49.96,-10.4919,-0.7224,,0.015,2.0,2.5,11.93,29.82,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR3.0_DL1,271,69,202,25.46,-4001.08,5998.92,-40.01,52.97,-14.7641,-0.7553,,0.015,2.0,3.0,11.3,33.89,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR3.0_DL2,328,85,243,25.91,-3971.88,6028.12,-39.72,47.67,-12.1094,-0.8332,,0.015,2.0,3.0,11.79,35.39,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.0_RR3.0_DL3,334,87,247,26.05,-3852.02,6147.98,-38.52,45.76,-11.533,-0.8417,,0.015,2.0,3.0,11.85,35.56,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR1.5_DL1,292,118,174,40.41,-3732.74,6267.26,-37.33,43.41,-12.7834,-0.8598,,0.015,2.25,1.5,12.88,19.33,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR1.5_DL2,347,139,208,40.06,-4408.09,5591.91,-44.08,46.54,-12.7034,-0.9471,,0.015,2.25,1.5,13.4,20.1,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR1.5_DL3,354,142,212,40.11,-4416.17,5583.83,-44.16,45.53,-12.4751,-0.9698,,0.015,2.25,1.5,13.49,20.24,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR1.75_DL1,288,110,178,38.19,-2583.11,7416.89,-25.83,35.05,-8.9691,-0.7369,,0.015,2.25,1.75,12.81,22.42,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR1.75_DL2,342,132,210,38.6,-2433.31,7566.69,-24.33,38.13,-7.1149,-0.6382,,0.015,2.25,1.75,13.31,23.29,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR1.75_DL3,348,134,214,38.51,-2549.0,7451.0,-25.49,40.32,-7.3247,-0.6323,,0.015,2.25,1.75,13.38,23.42,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR2.0_DL1,282,97,185,34.4,-3128.6,6871.4,-31.29,45.73,-11.0943,-0.6842,,0.015,2.25,2.0,12.89,25.78,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR2.0_DL2,337,120,217,35.61,-2186.44,7813.56,-21.86,36.67,-6.4879,-0.5963,,0.015,2.25,2.0,13.39,26.77,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR2.0_DL3,343,122,221,35.57,-2249.47,7750.53,-22.49,38.67,-6.5582,-0.5817,,0.015,2.25,2.0,13.46,26.92,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR2.5_DL1,271,77,194,28.41,-4115.32,5884.68,-41.15,52.51,-15.1857,-0.7837,,0.015,2.25,2.5,12.76,31.92,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR2.5_DL2,325,96,229,29.54,-3478.23,6521.77,-34.78,50.23,-10.7023,-0.6924,,0.015,2.25,2.5,13.27,33.17,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR2.5_DL3,332,99,233,29.82,-3196.41,6803.59,-31.96,50.05,-9.6277,-0.6387,,0.015,2.25,2.5,13.37,33.42,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR3.0_DL1,261,63,198,24.14,-4697.53,5302.47,-46.98,53.85,-17.9982,-0.8723,,0.015,2.25,3.0,12.84,38.54,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR3.0_DL2,311,78,233,25.08,-4332.74,5667.26,-43.33,46.82,-13.9316,-0.9254,,0.015,2.25,3.0,13.24,39.71,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.25_RR3.0_DL3,318,80,238,25.16,-4302.99,5697.01,-43.03,47.09,-13.5314,-0.9137,,0.015,2.25,3.0,13.36,40.08,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR1.5_DL1,291,119,172,40.89,-3068.4,6931.6,-30.68,40.69,-10.5443,-0.7541,,0.015,2.5,1.5,14.3,21.45,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR1.5_DL2,344,140,204,40.7,-3565.62,6434.38,-35.66,43.38,-10.3652,-0.8219,,0.015,2.5,1.5,14.85,22.28,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR1.5_DL3,351,143,208,40.74,-3568.01,6431.99,-35.68,43.97,-10.1653,-0.8114,,0.015,2.5,1.5,14.95,22.43,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR1.75_DL1,282,104,178,36.88,-3272.02,6727.98,-32.72,45.88,-11.6029,-0.7132,,0.015,2.5,1.75,14.34,25.08,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR1.75_DL2,336,126,210,37.5,-3098.34,6901.66,-30.98,43.64,-9.2213,-0.7099,,0.015,2.5,1.75,14.85,25.99,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR1.75_DL3,343,129,214,37.61,-3024.82,6975.18,-30.25,44.03,-8.8187,-0.687,,0.015,2.5,1.75,14.96,26.17,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR2.0_DL1,276,93,183,33.7,-3367.97,6632.03,-33.68,44.98,-12.2028,-0.7488,,0.015,2.5,2.0,14.31,28.61,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR2.0_DL2,333,116,217,34.83,-2655.26,7344.74,-26.55,47.47,-7.9738,-0.5594,,0.015,2.5,2.0,14.86,29.72,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR2.0_DL3,340,119,221,35.0,-2495.01,7504.99,-24.95,47.63,-7.3383,-0.5238,,0.015,2.5,2.0,14.97,29.93,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR2.5_DL1,265,73,192,27.55,-4481.87,5518.13,-44.82,56.84,-16.9127,-0.7885,,0.015,2.5,2.5,14.19,35.47,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR2.5_DL2,316,90,226,28.48,-4172.83,5827.17,-41.73,50.21,-13.2052,-0.831,,0.015,2.5,2.5,14.74,36.86,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR2.5_DL3,323,93,230,28.79,-3914.22,6085.78,-39.14,46.33,-12.1183,-0.8449,,0.015,2.5,2.5,14.86,37.14,3
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR3.0_DL1,252,58,194,23.02,-5225.19,4774.81,-52.25,55.47,-20.7349,-0.9419,,0.015,2.5,3.0,14.25,42.75,1
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR3.0_DL2,303,72,231,23.76,-5240.39,4759.61,-52.4,54.57,-17.295,-0.9604,,0.015,2.5,3.0,14.73,44.18,2
v1_backtest_atr,TREND_ONLY,TREND_ONLY_R0.015_ATR2.5_RR3.0_DL3,308,74,234,24.03,-5048.39,4951.61,-50.48,53.25,-16.3909,-0.948,,0.015,2.5,3.0,14.89,44.66,3
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR1.5_DL1,678,197,481,29.06,-9979.17,20.83,-99.79,99.79,-14.7185,-1.0,,0.01,1.0,1.5,2.82,4.22,1
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR1.5_DL2,1147,345,802,30.08,-9999.67,0.33,-100.0,100.0,-8.7181,-1.0,,0.01,1.0,1.5,2.81,4.2,2
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR1.5_DL3,1436,425,1011,29.6,-9999.98,0.02,-100.0,100.0,-6.9638,-1.0,,0.01,1.0,1.5,2.69,4.02,3
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR1.75_DL1,664,174,490,26.2,-9976.84,23.16,-99.77,99.77,-15.0254,-1.0,,0.01,1.0,1.75,2.82,4.93,1
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR1.75_DL2,1124,302,822,26.87,-9999.65,0.35,-100.0,100.0,-8.8965,-1.0,,0.01,1.0,1.75,2.8,4.89,2
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR1.75_DL3,1420,375,1045,26.41,-9999.99,0.01,-100.0,100.0,-7.0422,-1.0,,0.01,1.0,1.75,2.68,4.68,3
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR2.0_DL1,658,162,496,24.62,-9972.2,27.8,-99.72,99.72,-15.1553,-1.0,,0.01,1.0,2.0,2.83,5.66,1
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR2.0_DL2,1111,278,833,25.02,-9999.54,0.46,-100.0,100.0,-9.0005,-1.0,,0.01,1.0,2.0,2.8,5.59,2
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR2.0_DL3,1409,345,1064,24.49,-9999.98,0.02,-100.0,100.0,-7.0972,-1.0,,0.01,1.0,2.0,2.67,5.34,3
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR2.5_DL1,641,141,500,22.0,-9961.92,38.08,-99.62,99.63,-15.5412,-0.9999,,0.01,1.0,2.5,2.8,7.0,1
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR2.5_DL2,1088,244,844,22.43,-9999.23,0.77,-99.99,99.99,-9.1905,-1.0,,0.01,1.0,2.5,2.77,6.92,2
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR2.5_DL3,1382,303,1079,21.92,-9999.96,0.04,-100.0,100.0,-7.2359,-1.0,,0.01,1.0,2.5,2.66,6.64,3
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR3.0_DL1,624,118,506,18.91,-9959.74,40.26,-99.6,99.6,-15.9611,-0.9999,,0.01,1.0,3.0,2.82,8.43,1
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR3.0_DL2,1055,198,857,18.77,-9999.29,0.71,-99.99,99.99,-9.478,-1.0,,0.01,1.0,3.0,2.76,8.28,2
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.0_RR3.0_DL3,1355,255,1100,18.82,-9999.96,0.04,-100.0,100.0,-7.38,-1.0,,0.01,1.0,3.0,2.66,7.97,3
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR1.5_DL1,676,207,469,30.62,-9938.96,61.04,-99.39,99.39,-14.7026,-1.0,,0.01,1.25,1.5,3.56,5.34,1
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR1.5_DL2,1130,355,775,31.42,-9998.0,2.0,-99.98,99.98,-8.8478,-1.0,,0.01,1.25,1.5,3.54,5.31,2
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR1.5_DL3,1400,432,968,30.86,-9999.83,0.17,-100.0,100.0,-7.1427,-1.0,,0.01,1.25,1.5,3.36,5.04,3
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR1.75_DL1,667,191,476,28.64,-9924.87,75.13,-99.25,99.26,-14.8799,-0.9999,,0.01,1.25,1.75,3.55,6.22,1
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR1.75_DL2,1110,322,788,29.01,-9997.39,2.61,-99.97,99.97,-9.0067,-1.0,,0.01,1.25,1.75,3.52,6.15,2
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR1.75_DL3,1382,392,990,28.36,-9999.79,0.21,-100.0,100.0,-7.2357,-1.0,,0.01,1.25,1.75,3.35,5.86,3
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR2.0_DL1,652,172,480,26.38,-9915.6,84.4,-99.16,99.2,-15.208,-0.9996,,0.01,1.25,2.0,3.52,7.03,1
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR2.0_DL2,1092,296,796,27.11,-9996.5,3.5,-99.96,99.97,-9.1543,-1.0,,0.01,1.25,2.0,3.51,7.02,2
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR2.0_DL3,1363,363,1000,26.63,-9999.7,0.3,-100.0,100.0,-7.3365,-1.0,,0.01,1.25,2.0,3.34,6.68,3
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR2.5_DL1,622,136,486,21.86,-9909.98,90.02,-99.1,99.11,-15.9324,-0.9999,,0.01,1.25,2.5,3.52,8.8,1
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR2.5_DL2,1047,236,811,22.54,-9996.29,3.71,-99.96,99.96,-9.5476,-1.0,,0.01,1.25,2.5,3.48,8.7,2
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR2.5_DL3,1318,292,1026,22.15,-9999.68,0.32,-100.0,100.0,-7.587,-1.0,,0.01,1.25,2.5,3.34,8.35,3
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR3.0_DL1,613,123,490,20.07,-9880.28,119.72,-98.8,98.83,-16.1179,-0.9997,,0.01,1.25,3.0,3.5,10.5,1
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR3.0_DL2,1028,210,818,20.43,-9994.34,5.66,-99.94,99.95,-9.7221,-1.0,,0.01,1.25,3.0,3.47,10.41,2
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.25_RR3.0_DL3,1299,263,1036,20.25,-9999.43,0.57,-99.99,99.99,-7.6978,-1.0,,0.01,1.25,3.0,3.35,10.05,3
v1_backtest_atr,NO_MTF,NO_MTF_R0.01_ATR1.5_RR1.5_DL1,683,227,456,33.24,-9842.74,157.26,-98.43,98.55,-14.411,-0.9988,,0.01,1.5,1.5,4.3,6.44,1
