engine_version,strategy_mode,config,total_trades,wins,losses,win_rate_pct,total_pl,final_equity,return_pct,max_dd_pct,pl_per_trade,score,db_path,risk_pct,sl_atr_mult,rr,avg_sl_pips,avg_tp_pips,daily_max_losses
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.25_RR2.0_DL1,153198,962,21583,0.63,-377045.12,-367045.12,-3770.45,3770.45,-2.4612,-1.0,,0.02,1.25,2.0,4.63,9.27,1
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.25_RR2.0_DL2,62989,310,6068,0.49,-10241.44,-241.44,-102.41,102.41,-0.1626,-1.0,,0.02,1.25,2.0,6.86,13.72,2
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.25_RR2.0_DL3,36509,138,2452,0.38,-10792.5,-792.5,-107.92,107.92,-0.2956,-1.0,,0.02,1.25,2.0,6.44,12.87,3
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.25_RR2.5_DL1,153429,488,20551,0.32,-397937.62,-387937.62,-3979.38,3979.38,-2.5936,-1.0,,0.02,1.25,2.5,4.71,11.8,1
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.25_RR2.5_DL2,61791,179,6421,0.29,-10268.64,-268.64,-102.69,102.69,-0.1662,-1.0,,0.02,1.25,2.5,5.63,14.08,2
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.25_RR2.5_DL3,39914,68,2424,0.17,-10853.86,-853.86,-108.54,108.54,-0.2719,-1.0,,0.02,1.25,2.5,8.26,20.64,3
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.25_RR3.0_DL1,153698,289,20143,0.19,-412035.66,-402035.66,-4120.36,4120.36,-2.6808,-1.0,,0.02,1.25,3.0,4.76,14.31,1
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.25_RR3.0_DL2,62317,111,6417,0.18,-10286.08,-286.08,-102.86,102.86,-0.1651,-1.0,,0.02,1.25,3.0,5.73,17.18,2
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.25_RR3.0_DL3,41093,39,2425,0.09,-11036.84,-1036.84,-110.37,110.37,-0.2686,-1.0,,0.02,1.25,3.0,8.74,26.23,3
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR1.5_DL1,147481,1710,17033,1.16,-11289.9,-1289.9,-112.9,112.9,-0.0766,-1.0,,0.02,1.5,1.5,5.29,7.94,1
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR1.5_DL2,68068,457,4230,0.67,-10697.01,-697.01,-106.97,106.97,-0.1572,-1.0,,0.02,1.5,1.5,9.1,13.65,2
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR1.5_DL3,47470,205,1771,0.43,-10116.29,-116.29,-101.16,101.16,-0.2131,-1.0,,0.02,1.5,1.5,10.55,15.83,3
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR1.75_DL1,151483,1044,16843,0.69,-10770.3,-770.3,-107.7,107.7,-0.0711,-1.0,,0.02,1.5,1.75,5.44,9.51,1
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR1.75_DL2,69570,299,4199,0.43,-10688.86,-688.86,-106.89,106.89,-0.1536,-1.0,,0.02,1.5,1.75,9.19,16.08,2
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR1.75_DL3,49590,143,1754,0.29,-10127.64,-127.64,-101.28,101.28,-0.2042,-1.0,,0.02,1.5,1.75,10.64,18.63,3
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR2.0_DL1,152301,674,15356,0.44,-10858.84,-858.84,-108.59,108.59,-0.0713,-1.0,,0.02,1.5,2.0,5.65,11.28,1
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR2.0_DL2,68409,232,4312,0.34,-10824.63,-824.63,-108.25,108.25,-0.1582,-1.0,,0.02,1.5,2.0,8.08,16.17,2
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR2.0_DL3,50262,99,1833,0.2,-11383.73,-1383.73,-113.84,113.84,-0.2265,-1.0,,0.02,1.5,2.0,10.56,21.13,3
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR2.5_DL1,153440,346,15328,0.23,-245242.75,-235242.75,-2452.43,2456.33,-1.5983,-0.9984,,0.02,1.5,2.5,5.37,13.42,1
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR2.5_DL2,69850,132,4367,0.19,-10760.18,-760.18,-107.6,107.6,-0.154,-1.0,,0.02,1.5,2.5,8.38,20.95,2
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR2.5_DL3,51187,63,1847,0.12,-11471.75,-1471.75,-114.72,114.72,-0.2241,-1.0,,0.02,1.5,2.5,11.03,27.56,3
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR3.0_DL1,153859,224,15248,0.15,-248480.99,-238480.99,-2484.81,2490.65,-1.615,-0.9977,,0.02,1.5,3.0,5.4,16.17,1
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR3.0_DL2,69836,80,4372,0.11,-10831.15,-831.15,-108.31,108.31,-0.1551,-1.0,,0.02,1.5,3.0,8.47,25.4,2
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.5_RR3.0_DL3,51155,37,1853,0.07,-11781.19,-1781.19,-117.81,117.81,-0.2303,-1.0,,0.02,1.5,3.0,11.15,33.43,3
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.75_RR1.5_DL1,147925,1426,14271,0.96,-10765.88,-765.88,-107.66,107.66,-0.0728,-1.0,,0.02,1.75,1.5,5.74,8.61,1
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.75_RR1.5_DL2,74378,335,2869,0.45,-11133.13,-1133.13,-111.33,111.33,-0.1497,-1.0,,0.02,1.75,1.5,11.16,16.74,2
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.75_RR1.5_DL3,57892,152,1249,0.26,-10032.86,-32.86,-100.33,100.33,-0.1733,-1.0,,0.02,1.75,1.5,12.45,18.67,3
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.75_RR1.75_DL1,151246,786,11701,0.52,-10887.69,-887.69,-108.88,108.88,-0.072,-1.0,,0.02,1.75,1.75,6.21,10.86,1
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.75_RR1.75_DL2,74418,224,2891,0.3,-11248.67,-1248.67,-112.49,112.49,-0.1512,-1.0,,0.02,1.75,1.75,10.24,17.93,2
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.75_RR1.75_DL3,60584,104,1253,0.17,-10035.61,-35.61,-100.36,100.36,-0.1656,-1.0,,0.02,1.75,1.75,12.77,22.36,3
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.75_RR2.0_DL1,151781,564,12983,0.37,-11143.01,-1143.01,-111.43,111.43,-0.0734,-1.0,,0.02,1.75,2.0,6.55,13.08,1
v2_backtest_atr_adx,FULL,FULL_R0.02_ATR1.75_RR2.0_DL2,74746,170,2880,0.23,-11180.25,-1180.25,-111.8,111.8,-0.1496,-1.0,,0.02,1.75,2.0,10.28,20.56,2
